Column1,id,geometry,x,y,,,,Typ budovy,,,,Pocet-bytov
14953,5214,POINT (21.245446 48.7298168),21.245446,48.7298168,,,,Bytovy dom,,,,4
14954,5212,POINT (21.2590887488477 48.7257325922651),21.2590887488477,48.7257325922651,,,,Bytovy dom,,,,8
14955,5211,POINT (21.2534516 48.7194472),21.2534516,48.7194472,,,,Rodinny dom,,,,1
14956,5209,POINT (21.2454987 48.7285992),21.2454987,48.7285992,,,,Bytovy dom,,,,8
14957,21265,POINT (21.2815014879234 48.740470678713),21.2815014879234,48.740470678713,,,,Bytovy dom,,,,39
14958,21267,POINT (21.2817163146628 48.7400037053106),21.2817163146628,48.7400037053106,,,,Bytovy dom,,,,34
14959,21268,POINT (21.2821358657262 48.7404229348738),21.2821358657262,48.7404229348738,,,,Bytovy dom,,,,20
14960,4977,POINT (21.25448535 48.71921148),21.25448535,48.71921148,,,,Bytovy dom,,,,2
14961,4976,POINT (21.2545296289113 48.7233914913145),21.2545296289113,48.7233914913145,,,,Bytovy dom,,,,4
14962,5016,POINT (21.2207386 48.7075182),21.2207386,48.7075182,,,,Rodinny dom,,,,1
14963,21220,POINT (21.2841898288617 48.7403312897307),21.2841898288617,48.7403312897307,,,,Bytovy dom,,,,43
14964,21221,POINT (21.2841687670514 48.7399275675916),21.2841687670514,48.7399275675916,,,,Bytovy dom,,,,43
14965,21242,POINT (21.2829350442787 48.7410759796545),21.2829350442787,48.7410759796545,,,,Bytovy dom,,,,35
14966,21243,POINT (21.2833931202017 48.7407526717132),21.2833931202017,48.7407526717132,,,,Bytovy dom,,,,41
14967,5000,POINT (21.256476512599 48.7187846335113),21.256476512599,48.7187846335113,,,,Rodinny dom,,,,2
14968,4996,POINT (21.261276 48.7306037),21.261276,48.7306037,,,,Bytovy dom,,,,58
14969,21302,POINT (21.2810324277543 48.7449469436265),21.2810324277543,48.7449469436265,,,,Bytovy dom,,,,42
14970,21306,POINT (21.279918975583 48.7451705619373),21.279918975583,48.7451705619373,,,,Bytovy dom,,,,26
14971,21347,POINT (21.2744073984386 48.7416549583778),21.2744073984386,48.7416549583778,,,,Bytovy dom,,,,47
14972,21348,POINT (21.274240127834 48.7419509334648),21.274240127834,48.7419509334648,,,,Bytovy dom,,,,44
14973,21349,POINT (21.2744602642376 48.7422531520672),21.2744602642376,48.7422531520672,,,,Bytovy dom,,,,6
14974,21350,POINT (21.2744892694511 48.7428446262536),21.2744892694511,48.7428446262536,,,,Bytovy dom,,,,22
14975,21372,POINT (21.2780182049392 48.7424552527131),21.2780182049392,48.7424552527131,,,,Bytovy dom,,,,23
14976,21373,POINT (21.2772067652544 48.742263102636),21.2772067652544,48.742263102636,,,,Bytovy dom,,,,41
14977,21307,POINT (21.2806209803272 48.7449218200066),21.2806209803272,48.7449218200066,,,,Bytovy dom,,,,16
14978,21309,POINT (21.2791957817276 48.7441922404764),21.2791957817276,48.7441922404764,,,,Bytovy dom,,,,40
14979,21327,POINT (21.2783207900523 48.7450002666283),21.2783207900523,48.7450002666283,,,,Bytovy dom,,,,49
14980,21328,POINT (21.2771215999496 48.7447032459929),21.2771215999496,48.7447032459929,,,,Bytovy dom,,,,1
14981,21329,POINT (21.2904526527354 48.7300024777894),21.2904526527354,48.7300024777894,,,,Rodinny dom,,,,1
14982,4935,POINT (21.2207628 48.714594),21.2207628,48.714594,,,,Rodinny dom,,,,1
14983,5013,POINT (21.2215825 48.7100307),21.2215825,48.7100307,,,,Rodinny dom,,,,1
14984,5063,POINT (21.2584483 48.7292534),21.2584483,48.7292534,,,,Bytovy dom,,,,11
14985,21087,POINT (21.2898588198038 48.7346512646252),21.2898588198038,48.7346512646252,,,,Bytovy dom,,,,35
14986,5069,POINT (21.2592783 48.7294678),21.2592783,48.7294678,,,,Bytovy dom,,,,11
14987,5068,POINT (21.2595049 48.7295319),21.2595049,48.7295319,,,,Bytovy dom,,,,11
14988,5062,POINT (21.2586715 48.7293131),21.2586715,48.7293131,,,,Bytovy dom,,,,11
14989,5017,POINT (21.2207735 48.7073828),21.2207735,48.7073828,,,,Rodinny dom,,,,1
14990,5061,POINT (21.2588972 48.7293705),21.2588972,48.7293705,,,,Bytovy dom,,,,11
14991,5060,POINT (21.259053 48.7294065),21.259053,48.7294065,,,,Bytovy dom,,,,11
14992,21054,POINT (21.2901996098173 48.7333187742426),21.2901996098173,48.7333187742426,,,,Bytovy dom,,,,8
14993,21055,POINT (21.290628633504 48.7329592095315),21.290628633504,48.7329592095315,,,,Bytovy dom,,,,15
14994,21060,POINT (21.2911562834954 48.7331424184684),21.2911562834954,48.7331424184684,,,,Bytovy dom,,,,45
14995,5081,POINT (21.2483392 48.7268845),21.2483392,48.7268845,,,,Bytovy dom,,,,14
14996,5079,POINT (21.2485698 48.7268372),21.2485698,48.7268372,,,,Bytovy dom,,,,14
14997,5076,POINT (21.2216209 48.7106826),21.2216209,48.7106826,,,,Rodinny dom,,,,1
14998,5029,POINT (21.221122 48.7065642),21.221122,48.7065642,,,,Rodinny dom,,,,1
14999,5028,POINT (21.2210296 48.7067979),21.2210296,48.7067979,,,,Rodinny dom,,,,1
15000,5025,POINT (21.2209819 48.7068772),21.2209819,48.7068772,,,,Rodinny dom,,,,1
15001,5024,POINT (21.2209075 48.7070363),21.2209075,48.7070363,,,,Rodinny dom,,,,1
15002,5021,POINT (21.2208283 48.7072036),21.2208283,48.7072036,,,,Rodinny dom,,,,1
15003,21187,POINT (21.2868748678799 48.7380366518915),21.2868748678799,48.7380366518915,,,,Bytovy dom,,,,11
15004,21188,POINT (21.2864540331343 48.7384412570526),21.2864540331343,48.7384412570526,,,,Bytovy dom,,,,38
15005,21189,POINT (21.2868891979927 48.7388862560251),21.2868891979927,48.7388862560251,,,,Bytovy dom,,,,35
15006,21190,POINT (21.2873107458303 48.7389813020536),21.2873107458303,48.7389813020536,,,,Bytovy dom,,,,20
15007,21191,POINT (21.2879618321442 48.7388265444074),21.2879618321442,48.7388265444074,,,,Bytovy dom,,,,13
15008,21192,POINT (21.2886693265366 48.7385604044606),21.2886693265366,48.7385604044606,,,,Bytovy dom,,,,42
15009,5020,POINT (21.2208014 48.7072863),21.2208014,48.7072863,,,,Rodinny dom,,,,1
15010,5032,POINT (21.2480725 48.7269402),21.2480725,48.7269402,,,,Bytovy dom,,,,12
15011,21147,POINT (21.2864212594084 48.7363794862784),21.2864212594084,48.7363794862784,,,,Bytovy dom,,,,47
15012,21148,POINT (21.2859928354118 48.7360416408924),21.2859928354118,48.7360416408924,,,,Bytovy dom,,,,45
15013,21149,POINT (21.2857422090599 48.7356189539562),21.2857422090599,48.7356189539562,,,,Bytovy dom,,,,41
15014,21150,POINT (21.2856663694763 48.7351510768007),21.2856663694763,48.7351510768007,,,,Bytovy dom,,,,14
15015,21151,POINT (21.2857294525668 48.734693709239),21.2857294525668,48.734693709239,,,,Bytovy dom,,,,41
15016,21152,POINT (21.285994718365 48.7342434301624),21.285994718365,48.7342434301624,,,,Bytovy dom,,,,22
15017,5035,POINT (21.24780152 48.72699585),21.24780152,48.72699585,,,,Bytovy dom,,,,12
15018,5460,POINT (21.2467541 48.7275299),21.2467541,48.7275299,,,,Bytovy dom,,,,7
15019,20237,POINT (21.2446324 48.752298),21.2446324,48.752298,,,,Rodinny dom,,,,1
15020,20238,POINT (21.2444624 48.7523809),21.2444624,48.7523809,,,,Rodinny dom,,,,1
15021,20239,POINT (21.2443385 48.752466),21.2443385,48.752466,,,,Rodinny dom,,,,1
15022,20240,POINT (21.2475848 48.7568598),21.2475848,48.7568598,,,,Rodinny dom,,,,1
15023,20241,POINT (21.24763797 48.75663698),21.24763797,48.75663698,,,,Rodinny dom,,,,1
15024,20242,POINT (21.2473021 48.7558207),21.2473021,48.7558207,,,,Rodinny dom,,,,1
15025,20243,POINT (21.2472855 48.7554948),21.2472855,48.7554948,,,,Rodinny dom,,,,1
15026,20244,POINT (21.2472151 48.7549594),21.2472151,48.7549594,,,,Rodinny dom,,,,1
15027,20245,POINT (21.24708532 48.75464412),21.24708532,48.75464412,,,,Rodinny dom,,,,1
15028,20246,POINT (21.2471081 48.7545946),21.2471081,48.7545946,,,,Rodinny dom,,,,1
15029,20247,POINT (21.2471708 48.7542857),21.2471708,48.7542857,,,,Rodinny dom,,,,1
15030,5459,POINT (21.2488369 48.7267763),21.2488369,48.7267763,,,,Bytovy dom,,,,15
15031,5458,POINT (21.2490924 48.7267215),21.2490924,48.7267215,,,,Bytovy dom,,,,15
15032,20252,POINT (21.2472257 48.7532909),21.2472257,48.7532909,,,,Rodinny dom,,,,1
15033,20253,POINT (21.2472257 48.7532909),21.2472257,48.7532909,,,,Rodinny dom,,,,1
15034,5457,POINT (21.2623780814629 48.719517843519),21.2623780814629,48.719517843519,,,,Bytovy dom,,,,3
15035,20256,POINT (21.2478214 48.7526753),21.2478214,48.7526753,,,,Rodinny dom,,,,1
15036,20257,POINT (21.2483164 48.7524052),21.2483164,48.7524052,,,,Rodinny dom,,,,1
15037,5454,POINT (21.26260679 48.7193812),21.26260679,48.7193812,,,,Bytovy dom,,,,3
15038,20232,POINT (21.2439373 48.7525422),21.2439373,48.7525422,,,,Rodinny dom,,,,1
15039,20201,POINT (21.2428397 48.7480393),21.2428397,48.7480393,,,,Bytovy dom,,,,11
15040,20202,POINT (21.2430843 48.7483563),21.2430843,48.7483563,,,,Bytovy dom,,,,18
15041,20203,POINT (21.2433338 48.7490667),21.2433338,48.7490667,,,,Bytovy dom,,,,15
15042,20204,POINT (21.2434186 48.7492298),21.2434186,48.7492298,,,,Bytovy dom,,,,15
15043,20205,POINT (21.2435102 48.7493971),21.2435102,48.7493971,,,,Bytovy dom,,,,15
15044,20206,POINT (21.2434454 48.7497755),21.2434454,48.7497755,,,,Bytovy dom,,,,18
15045,20207,POINT (21.2434813 48.7499394),21.2434813,48.7499394,,,,Bytovy dom,,,,18
15046,20208,POINT (21.24354 48.7501183),21.24354,48.7501183,,,,Bytovy dom,,,,18
15047,20209,POINT (21.2444749 48.7521352),21.2444749,48.7521352,,,,Bytovy dom,,,,6
15048,20210,POINT (21.2441127 48.751976),21.2441127,48.751976,,,,Bytovy dom,,,,6
15049,20211,POINT (21.2437724 48.7518081),21.2437724,48.7518081,,,,Bytovy dom,,,,9
15050,5471,POINT (21.2362811 48.7499151),21.2362811,48.7499151,,,,Rodinny dom,,,,1
15051,5465,POINT (21.2203985 48.7074519),21.2203985,48.7074519,,,,Rodinny dom,,,,1
15052,5452,POINT (21.2313473 48.7242098),21.2313473,48.7242098,,,,Rodinny dom,,,,1
15053,5451,POINT (21.2311411 48.7240724),21.2311411,48.7240724,,,,Rodinny dom,,,,1
15054,5407,POINT (21.24310806 48.721613),21.24310806,48.721613,,,,Bytovy dom,,,,1
15055,20308,POINT (21.2476029 48.7449465),21.2476029,48.7449465,,,,Rodinny dom,,,,1
15056,20309,POINT (21.2478933 48.7445931),21.2478933,48.7445931,,,,Rodinny dom,,,,1
15057,20310,POINT (21.2477603 48.7445974),21.2477603,48.7445974,,,,Rodinny dom,,,,1
15058,5416,POINT (21.2296528 48.699216),21.2296528,48.699216,,,,Bytovy dom,,,,12
15059,5415,POINT (21.2295537 48.6990972),21.2295537,48.6990972,,,,Bytovy dom,,,,12
15060,5414,POINT (21.2291715 48.6977444),21.2291715,48.6977444,,,,Bytovy dom,,,,8
15061,5409,POINT (21.24329892 48.72164274),21.24329892,48.72164274,,,,Bytovy dom,,,,1
15062,5408,POINT (21.24320797 48.72162562),21.24320797,48.72162562,,,,Bytovy dom,,,,1
15063,20331,POINT (21.24694131 48.74259539),21.24694131,48.74259539,,,,Rodinny dom,,,,1
15064,20332,POINT (21.24711791 48.74240424),21.24711791,48.74240424,,,,Rodinny dom,,,,1
15065,20333,POINT (21.2472635 48.7427679),21.2472635,48.7427679,,,,Rodinny dom,,,,1
15066,20334,POINT (21.2474257 48.7431662),21.2474257,48.7431662,,,,Rodinny dom,,,,1
15067,20335,POINT (21.2475338 48.7434245),21.2475338,48.7434245,,,,Rodinny dom,,,,1
15068,20336,POINT (21.2474922 48.7435653),21.2474922,48.7435653,,,,Rodinny dom,,,,1
15069,20337,POINT (21.2477238 48.7439527),21.2477238,48.7439527,,,,Rodinny dom,,,,1
15070,20338,POINT (21.2477505 48.7441123),21.2477505,48.7441123,,,,Rodinny dom,,,,1
15071,5439,POINT (21.2313575 48.7246746),21.2313575,48.7246746,,,,Rodinny dom,,,,1
15072,20301,POINT (21.248078 48.747051),21.248078,48.747051,,,,Rodinny dom,,,,1
15073,20272,POINT (21.24711 48.7525567),21.24711,48.7525567,,,,Rodinny dom,,,,1
15074,20273,POINT (21.2074820809167 48.7742821938495),21.2074820809167,48.7742821938495,,,,Rodinny dom,,,,1
15075,20274,POINT (21.2057162421166 48.7744479871175),21.2057162421166,48.7744479871175,,,,Rodinny dom,,,,1
15076,20275,POINT (21.205672 48.774248),21.205672,48.774248,,,,Rodinny dom,,,,1
15077,20276,POINT (21.2048322457483 48.7710262975229),21.2048322457483,48.7710262975229,,,,Rodinny dom,,,,1
15078,5448,POINT (21.2306285 48.7239397),21.2306285,48.7239397,,,,Rodinny dom,,,,1
15079,20281,POINT (21.2468676 48.7519392),21.2468676,48.7519392,,,,Rodinny dom,,,,1
15080,20283,POINT (21.2464733 48.7513001),21.2464733,48.7513001,,,,Rodinny dom,,,,1
15081,20285,POINT (21.2487328 48.7509598),21.2487328,48.7509598,,,,Rodinny dom,,,,1
15082,20286,POINT (21.2487029 48.751047),21.2487029,48.751047,,,,Rodinny dom,,,,1
15083,20287,POINT (21.2487375 48.7512302),21.2487375,48.7512302,,,,Rodinny dom,,,,1
15084,20289,POINT (21.2486018 48.7505252),21.2486018,48.7505252,,,,Rodinny dom,,,,1
15085,20200,POINT (21.2426925 48.7478987),21.2426925,48.7478987,,,,Bytovy dom,,,,11
15086,20199,POINT (21.242709 48.7478923),21.242709,48.7478923,,,,Bytovy dom,,,,11
15087,20198,POINT (21.2425505 48.7477624),21.2425505,48.7477624,,,,Bytovy dom,,,,11
15088,5527,POINT (21.2472783 48.7274463),21.2472783,48.7274463,,,,Bytovy dom,,,,9
15089,5524,POINT (21.2464608 48.7286712),21.2464608,48.7286712,,,,Bytovy dom,,,,22
15090,5521,POINT (21.2466121 48.7285094),21.2466121,48.7285094,,,,Bytovy dom,,,,22
15091,5520,POINT (21.2467365 48.7283358),21.2467365,48.7283358,,,,Bytovy dom,,,,22
15092,5518,POINT (21.24793 48.7283187),21.24793,48.7283187,,,,Bytovy dom,,,,8
15093,5515,POINT (21.248202 48.7284472),21.248202,48.7284472,,,,Bytovy dom,,,,8
15094,5512,POINT (21.242603 48.7712963),21.242603,48.7712963,,,,Rodinny dom,,,,1
15095,20197,POINT (21.2422362 48.7474722),21.2422362,48.7474722,,,,Bytovy dom,,,,16
15096,20122,POINT (21.2076264709976 48.7771405851825),21.2076264709976,48.7771405851825,,,,Rodinny dom,,,,1
15097,20124,POINT (21.2071405 48.7776253),21.2071405,48.7776253,,,,Rodinny dom,,,,1
15098,5509,POINT (21.24394213 48.72159611),21.24394213,48.72159611,,,,Bytovy dom,,,,1
15099,5508,POINT (21.24385992 48.72157498),21.24385992,48.72157498,,,,Bytovy dom,,,,1
15100,5507,POINT (21.24369371 48.72155292),21.24369371,48.72155292,,,,Bytovy dom,,,,1
15101,5528,POINT (21.2471325 48.7276341),21.2471325,48.7276341,,,,Bytovy dom,,,,9
15102,20067,POINT (21.2428475 48.7514617),21.2428475,48.7514617,,,,Bytovy dom,,,,1
15103,5548,POINT (21.2507203 48.7075359),21.2507203,48.7075359,,,,Bytovy dom,,,,27
15104,5546,POINT (21.2451338 48.7295902),21.2451338,48.7295902,,,,Bytovy dom,,,,8
15105,5542,POINT (21.2525461 48.7257039),21.2525461,48.7257039,,,,Bytovy dom,,,,3
15106,5539,POINT (21.2448123 48.7281131),21.2448123,48.7281131,,,,Bytovy dom,,,,4
15107,20133,POINT (21.2064736 48.7770459),21.2064736,48.7770459,,,,Rodinny dom,,,,1
15108,20134,POINT (21.2062389 48.7774699),21.2062389,48.7774699,,,,Rodinny dom,,,,1
15109,20136,POINT (21.2419452 48.7528784),21.2419452,48.7528784,,,,Rodinny dom,,,,1
15110,5487,POINT (21.2155035 48.7436472),21.2155035,48.7436472,,,,Rodinny dom,,,,1
15111,5486,POINT (21.2146704 48.7440258),21.2146704,48.7440258,,,,Rodinny dom,,,,1
15112,5482,POINT (21.2453997 48.7292856),21.2453997,48.7292856,,,,Bytovy dom,,,,4
15113,5481,POINT (21.2375508 48.7519268),21.2375508,48.7519268,,,,Rodinny dom,,,,1
15114,5478,POINT (21.2376624 48.7513862),21.2376624,48.7513862,,,,Rodinny dom,,,,1
15115,5477,POINT (21.2375557 48.7514572),21.2375557,48.7514572,,,,Rodinny dom,,,,1
15116,5474,POINT (21.2371222 48.7502481),21.2371222,48.7502481,,,,Rodinny dom,,,,1
15117,5473,POINT (21.23726038 48.75115591),21.23726038,48.75115591,,,,Rodinny dom,,,,1
15118,5472,POINT (21.2368439 48.7527601),21.2368439,48.7527601,,,,Rodinny dom,,,,1
15119,20195,POINT (21.241964 48.7471844),21.241964,48.7471844,,,,Bytovy dom,,,,16
15120,20196,POINT (21.2420865 48.7473291),21.2420865,48.7473291,,,,Bytovy dom,,,,16
15121,5488,POINT (21.2162998 48.7431273),21.2162998,48.7431273,,,,Rodinny dom,,,,1
15122,5489,POINT (21.2150816 48.7436165),21.2150816,48.7436165,,,,Rodinny dom,,,,1
15123,20140,POINT (21.2075872033634 48.7766386720051),21.2075872033634,48.7766386720051,,,,Rodinny dom,,,,1
15124,20141,POINT (21.207338125504 48.7766944007963),21.207338125504,48.7766944007963,,,,Rodinny dom,,,,1
15125,20142,POINT (21.2080096339063 48.7777857622822),21.2080096339063,48.7777857622822,,,,Rodinny dom,,,,1
15126,20143,POINT (21.2081431823466 48.7777327707362),21.2081431823466,48.7777327707362,,,,Rodinny dom,,,,1
15127,5504,POINT (21.24323896 48.7217981),21.24323896,48.7217981,,,,Bytovy dom,,,,3
15128,5503,POINT (21.24315232 48.72178112),21.24315232,48.72178112,,,,Bytovy dom,,,,3
15129,5502,POINT (21.24306985 48.72176617),21.24306985,48.72176617,,,,Bytovy dom,,,,3
15130,5501,POINT (21.2452672 48.7276836),21.2452672,48.7276836,,,,Bytovy dom,,,,2
15131,20339,POINT (21.2478144 48.7443692),21.2478144,48.7443692,,,,Rodinny dom,,,,1
15132,20575,POINT (21.2420631 48.7465898),21.2420631,48.7465898,,,,Bytovy dom,,,,16
15133,20577,POINT (21.2447451 48.7484219),21.2447451,48.7484219,,,,Bytovy dom,,,,28
15134,20578,POINT (21.2449107 48.748552),21.2449107,48.748552,,,,Bytovy dom,,,,28
15135,20597,POINT (21.245437 48.7507278),21.245437,48.7507278,,,,Bytovy dom,,,,7
15136,20599,POINT (21.2455421 48.7508569),21.2455421,48.7508569,,,,Bytovy dom,,,,5
15137,20600,POINT (21.2441253 48.7496486),21.2441253,48.7496486,,,,Bytovy dom,,,,15
15138,20601,POINT (21.2441476 48.7498209),21.2441476,48.7498209,,,,Bytovy dom,,,,15
15139,20602,POINT (21.2441578 48.7499958),21.2441578,48.7499958,,,,Bytovy dom,,,,15
15140,20603,POINT (21.2441302 48.7501504),21.2441302,48.7501504,,,,Bytovy dom,,,,16
15141,20604,POINT (21.2441464 48.7503264),21.2441464,48.7503264,,,,Bytovy dom,,,,16
15142,20605,POINT (21.2441651 48.7504976),21.2441651,48.7504976,,,,Bytovy dom,,,,16
15143,20606,POINT (21.2441395 48.7506573),21.2441395,48.7506573,,,,Bytovy dom,,,,5
15144,20574,POINT (21.2419088 48.7464376),21.2419088,48.7464376,,,,Bytovy dom,,,,16
15145,20571,POINT (21.2447808 48.7475008),21.2447808,48.7475008,,,,Bytovy dom,,,,9
15146,20570,POINT (21.2448676 48.7476634),21.2448676,48.7476634,,,,Bytovy dom,,,,9
15147,20569,POINT (21.2449534 48.7478285),21.2449534,48.7478285,,,,Bytovy dom,,,,9
15148,20551,POINT (21.2457882 48.748265),21.2457882,48.748265,,,,Bytovy dom,,,,24
15149,20552,POINT (21.2458743 48.7485853),21.2458743,48.7485853,,,,Bytovy dom,,,,10
15150,20553,POINT (21.245943 48.7487574),21.245943,48.7487574,,,,Bytovy dom,,,,10
15151,20554,POINT (21.2460072 48.7489262),21.2460072,48.7489262,,,,Bytovy dom,,,,10
15152,20555,POINT (21.2460114 48.7490852),21.2460114,48.7490852,,,,Bytovy dom,,,,14
15153,20556,POINT (21.2460646 48.7492584),21.2460646,48.7492584,,,,Bytovy dom,,,,14
15154,20557,POINT (21.2461098 48.7494257),21.2461098,48.7494257,,,,Bytovy dom,,,,14
15155,20558,POINT (21.2460174 48.7498631),21.2460174,48.7498631,,,,Bytovy dom,,,,2
15156,20559,POINT (21.2461166 48.7500027),21.2461166,48.7500027,,,,Bytovy dom,,,,1
15157,20560,POINT (21.2457704 48.7478532),21.2457704,48.7478532,,,,Bytovy dom,,,,16
15158,20561,POINT (21.2457764 48.7473483),21.2457764,48.7473483,,,,Bytovy dom,,,,9
15159,20562,POINT (21.2457701 48.7471696),21.2457701,48.7471696,,,,Bytovy dom,,,,9
15160,20563,POINT (21.2457721 48.7470007),21.2457721,48.7470007,,,,Bytovy dom,,,,9
15161,20564,POINT (21.2448624 48.7469982),21.2448624,48.7469982,,,,Bytovy dom,,,,10
15162,20607,POINT (21.2441458 48.7508369),21.2441458,48.7508369,,,,Bytovy dom,,,,5
15163,20608,POINT (21.2441614 48.7510041),21.2441614,48.7510041,,,,Bytovy dom,,,,5
15164,20609,POINT (21.2446064 48.751254),21.2446064,48.751254,,,,Bytovy dom,,,,23
15165,20649,POINT (21.2799467144658 48.7270009278247),21.2799467144658,48.7270009278247,,,,Rodinny dom,,,,1
15166,20652,POINT (21.2816056 48.728393),21.2816056,48.728393,,,,Rodinny dom,,,,1
15167,5289,POINT (21.2479216 48.7280174),21.2479216,48.7280174,,,,Bytovy dom,,,,10
15168,5288,POINT (21.2477247 48.7279558),21.2477247,48.7279558,,,,Bytovy dom,,,,10
15169,5285,POINT (21.2594233390997 48.7247517092544),21.2594233390997,48.7247517092544,,,,Bytovy dom,,,,48
15170,5280,POINT (21.2596869 48.7316551),21.2596869,48.7316551,,,,Bytovy dom,,,,29
15171,5277,POINT (21.2594468 48.7316491),21.2594468,48.7316491,,,,Bytovy dom,,,,29
15172,5276,POINT (21.2475227 48.7278867),21.2475227,48.7278867,,,,Bytovy dom,,,,10
15173,5275,POINT (21.2473256 48.7278288),21.2473256,48.7278288,,,,Bytovy dom,,,,10
15174,20675,POINT (21.2825676624009 48.7286101355259),21.2825676624009,48.7286101355259,,,,Rodinny dom,,,,1
15175,20676,POINT (21.2815426094244 48.7269582675687),21.2815426094244,48.7269582675687,,,,Rodinny dom,,,,1
15176,20677,POINT (21.2901835 48.7258859),21.2901835,48.7258859,,,,Rodinny dom,,,,1
15177,20678,POINT (21.2891376942438 48.7246482890523),21.2891376942438,48.7246482890523,,,,Rodinny dom,,,,1
15178,20679,POINT (21.2904999 48.7262942),21.2904999,48.7262942,,,,Bytovy dom,,,,4
15179,20680,POINT (21.2908081 48.7261936),21.2908081,48.7261936,,,,Bytovy dom,,,,2
15180,20681,POINT (21.2902876 48.7261247),21.2902876,48.7261247,,,,Bytovy dom,,,,5
15181,20682,POINT (21.2905836 48.726029),21.2905836,48.726029,,,,Bytovy dom,,,,4
15182,20683,POINT (21.2897914 48.7262446),21.2897914,48.7262446,,,,Bytovy dom,,,,3
15183,20684,POINT (21.2894635 48.726267),21.2894635,48.726267,,,,Bytovy dom,,,,10
15184,5273,POINT (21.2614543605616 48.7220547868912),21.2614543605616,48.7220547868912,,,,Bytovy dom,,,,1
15185,20650,POINT (21.2816117 48.7285689),21.2816117,48.7285689,,,,Rodinny dom,,,,1
15186,20648,POINT (21.2795468552776 48.7273046049922),21.2795468552776,48.7273046049922,,,,Rodinny dom,,,,1
15187,20610,POINT (21.2456241 48.7514665),21.2456241,48.7514665,,,,Bytovy dom,,,,6
15188,20647,POINT (21.278169 48.728695),21.278169,48.728695,,,,Rodinny dom,,,,1
15189,20611,POINT (21.2456184 48.7516142),21.2456184,48.7516142,,,,Bytovy dom,,,,11
15190,20612,POINT (21.2452795 48.75178),21.2452795,48.75178,,,,Bytovy dom,,,,9
